Commande_ID,Date,Produit_ID,Quantité,Montant
e415a71a-4ef6-44bc-81ee-2b7335360c86,2022-11-10 11:29:08.541687,371,6,3691.53
e3614c54-8d8b-44a9-b52d-848778e7ae2d,2023-01-04 06:11:07.374623,255,3,895.19
0ed15531-6282-4772-88f4-81b2c2bc261c,2024-01-06 22:48:15.709482,3764,2,4979.67
0609e27c-4a53-428d-bc5e-3263fa07903e,2022-10-04 07:55:00.002572,4516,10,2078.95
901a99b8-2c09-446a-a8b9-c27efe311448,2023-11-02 04:50:27.790561,4757,9,3566.0
9b1f7a21-93b8-4a24-af5d-b8e08e85994f,2022-07-16 04:33:23.673977,3362,10,2248.42
057578a2-88b4-4a9d-bb17-6d469d046a90,2022-11-25 02:03:31.227966,1292,4,2852.21
a84c68c2-3021-401e-a17d-2175ee8ef7d0,2023-08-30 09:35:38.248444,1987,2,2446.53
1977d556-bb3e-430d-a84e-cd428f66f499,2024-09-27 11:33:46.081537,2604,1,3328.36
a4878698-f06b-439b-aedd-e65b5d8b9c7c,2023-05-19 04:48:26.286577,2030,10,2918.34
8cb362e3-e4d6-4bfc-b0db-254d9e95c73a,2024-10-04 05:28:55.388463,1867,9,1096.24
502be552-54dc-45c0-b447-c0f69ce0de94,2025-02-28 07:50:54.498739,1700,2,391.99
79f0ca23-c484-4638-8ce0-72a822b3d5aa,2022-10-16 18:07:01.655106,450,4,99.5
9f387869-e355-4425-af3e-65199e9926b1,2022-07-11 10:38:52.168045,4710,2,1563.87
6a60b7fa-b763-4cd1-8ea2-d04095e998ac,2022-10-13 02:33:47.321076,1165,1,3342.16
978aa67c-bad3-4e50-8603-ca12f4399fbb,2023-10-01 23:39:54.939893,2684,2,1983.02
afc15433-0778-48a9-8968-9327df8db9d3,2023-05-24 08:31:53.796841,4329,10,4670.01
5e1cb5dc-910f-443c-a112-9841d9b366c1,2023-01-15 01:51:12.861631,221,8,455.41
964823fd-93e9-49d1-8998-3c1d58f7ce03,2023-04-29 09:21:14.004287,2535,7,4428.16
847eaf83-e1b4-4cd7-a2c2-a508414255a3,2023-10-16 08:38:46.979437,2707,6,2747.75
fe9f6bdf-0e0c-4427-9fdc-086ace17e914,2023-06-23 07:36:48.175249,2755,7,3083.45
e0a24568-db7a-49a9-83fa-a06f6a583d2c,2022-07-04 17:50:04.378941,2660,10,4966.67
f50c18f8-c6a5-4e79-afde-c59153bb4753,2024-08-02 21:58:25.859639,4017,2,352.56
3118843c-5a2f-4b8d-9f90-c186b4640a8a,2022-11-20 19:20:15.690130,1493,10,107.08
e6fe05a1-f7e1-41f4-bd6c-248aaf81fd6d,2023-06-01 05:51:24.949013,2042,2,4367.69
ecac0aea-8ffa-41ca-ac7d-526414af04ea,2025-03-05 22:35:07.976858,260,3,1705.01
58d88521-3808-4428-90d3-ffe41a9d5472,2023-09-16 16:04:35.186085,1747,10,1394.04
e273e771-95de-4a30-9688-487410aeb5be,2023-06-19 10:49:54.710028,2629,8,1507.65
e6f15082-b2fb-4d62-a745-a4bbcc18b21f,2022-03-27 01:01:12.467184,3215,8,3367.15
793069a6-c513-410f-969f-e6e780d55b24,2023-08-14 02:00:08.238711,134,8,3699.15
edb5e224-9e96-46f3-a78b-23dee8a0928b,2024-09-01 20:02:49.173387,4616,3,2713.96
7ef8065e-7b41-494c-bfb7-476615e99b18,2024-12-17 03:19:07.471319,2395,1,1414.45
023cbd1d-be9b-4f32-8d7b-54125852a029,2023-10-22 06:18:46.624090,1938,8,4510.15
0db3919e-d1f5-4fd1-9109-cc73a7117ee8,2025-02-06 04:11:16.816977,3423,7,4832.82
688b6b8f-1271-40a2-bce7-29e074460af6,2025-02-23 18:45:28.018051,2060,7,925.62
8fc23c5c-2b5e-4e1b-a33e-facf7f920484,2024-12-28 12:00:40.288716,1118,7,4646.58
0879d6f8-e51e-486b-a2de-9ebbf141b601,2023-08-24 20:39:34.668360,3846,7,1643.3
89d0be97-6739-4032-b2ea-02bf47236025,2022-10-12 18:06:14.176867,1745,7,1972.22
1031a13d-9978-4068-9614-d97a77970148,2023-04-14 16:05:06.047743,4248,10,4426.73
23ad18bf-015e-4502-aee3-9881a6453a15,2024-11-08 02:08:53.241565,2721,4,746.7
73fc18fc-9316-45e5-8d83-ea05154ee624,2022-10-06 16:13:37.164936,2428,7,1579.16
b39f5684-2947-4565-a42c-696a0540c7ac,2023-04-01 09:55:23.746815,4479,1,3383.45
d9f6916f-2958-4751-8e39-6e6890ffdeca,2024-10-05 12:11:23.294540,2105,4,833.43
eedb429a-9748-4cb0-a3fd-51f259ae832c,2025-03-02 04:52:16.784639,122,1,2579.04
05669e5f-8e37-4e29-a4b9-c80e68d7d37a,2024-02-04 02:55:20.918282,2266,5,4757.06
ddc14104-bdd2-4b73-99ab-9c2d3145dc2d,2022-10-06 07:05:32.347936,2914,6,2656.32
98b80633-957a-49ef-8eeb-303bc35e14f7,2022-04-13 14:16:40.841536,1440,1,71.18
8a9202c6-f4b6-4b2d-be38-f5c17276ef0f,2022-06-18 19:12:24.003859,1592,9,2627.91
be0dd39b-11cc-4ccf-89e0-f618b59e619d,2024-03-16 18:47:34.968402,1663,5,3135.9
64278490-4420-455e-9bb5-ae064bdd469c,2023-09-12 13:59:34.357320,3767,8,213.03
3a1f0291-a7d6-429f-801d-a3024fe412b4,2024-01-01 17:50:05.520034,2939,7,2445.22
28c73630-05c1-45f3-bc03-ae6cda3d0c92,2024-12-17 12:34:51.515666,2583,6,1113.3
0a7049ec-9ac5-4592-b705-b911ddecbf66,2024-02-09 19:57:00.599341,3068,6,3664.73
3e14ef5c-5405-4f7f-801b-99fd9dfa263c,2024-01-29 19:11:09.142442,1781,7,1172.09
7ad7ac91-8d0d-4288-8db7-bef99a87ee4d,2023-04-23 05:56:40.246131,4794,3,3963.41
e5d05fff-7575-4282-8ef2-ec551b6238e0,2022-10-25 16:25:05.036247,519,7,961.95
850dba2b-2352-4349-bd01-410a7a27c386,2023-02-06 14:41:03.674071,2476,5,4762.45
24952356-6bd9-4dc9-bbcb-011cddc666d7,2023-10-26 02:04:29.395708,2623,7,4912.09
457d44e1-206f-476e-8b69-8c0181eeacd3,2022-12-20 18:28:45.249078,2761,3,614.79
f15d0efe-fbef-4351-8dea-046d8a62c618,2024-01-26 22:13:21.872569,1840,1,2475.42
821f121a-a949-408e-918e-f12fead663da,2024-08-20 13:17:58.640676,234,4,1059.22
69f3d0f5-006d-407b-a92b-103fb133e42d,2023-07-08 01:11:04.368062,153,6,3360.19
01b8c433-c651-4360-8316-7184c8b253d4,2022-06-30 06:34:15.505628,4910,2,2713.48
1629ce38-2216-41e4-aa6b-432ece01c43c,2023-02-26 12:18:26.454089,2360,1,3063.24
2f3e066a-efa3-423c-8601-d6b26ad91f99,2023-01-08 16:26:54.632464,1297,7,4901.81
827bda32-2c65-409c-8be2-3f9aad14d861,2022-12-27 23:02:11.999180,3776,2,4508.9
783b41e3-c981-45b9-a767-79c3b021334e,2023-03-31 12:25:47.036130,3776,3,1201.5
28e8e2a9-bfef-49f8-bf7d-b7f5b75d0a78,2024-01-03 19:35:04.693783,3264,2,4081.44
22c9a57e-f950-41cf-b61b-7c0d6ac8f9e1,2024-10-31 02:35:40.930651,1876,1,4958.85
a17ee215-a33f-4eb6-9737-ee5073a692e2,2023-09-16 03:09:47.189864,559,9,4280.35
88d6fd48-4605-444b-842e-fa869543f91e,2023-11-27 20:09:11.226706,1785,2,448.41
7e179412-8200-4b2a-801c-9842af7862f9,2023-10-02 06:48:55.831530,1370,2,2495.08
b66ecb12-d5f6-4300-8626-30f3a320470d,2023-08-01 00:59:05.078115,410,8,2116.61
641b2cec-1e2c-4e9e-a73d-c1d730b340c6,2024-09-11 09:18:54.996444,398,4,3989.56
10f4936a-cb53-49ac-bcc7-27723d9dbe05,2022-10-09 22:50:36.809917,3336,7,2878.29
2ac1c4c3-e41b-40be-8c37-e10b31b28c48,2024-11-08 11:16:35.732814,2485,1,3810.73
e321d92a-43cd-47fb-bb29-c524d1a49e27,2024-02-05 14:47:08.886828,4593,3,4662.5
af5d24a8-96cb-401a-b01b-5b49e661b10f,2024-08-16 02:32:14.597124,1861,3,244.64
3554f633-e30b-4805-b0d7-82d64501d828,2022-04-20 12:38:04.553052,2298,10,356.33
83eafbc8-62d7-4593-9c5f-75cbe3aec80f,2022-05-03 20:37:48.295428,4577,9,165.9
fc82be36-d46d-4a74-91e2-4a09b968c98c,2023-05-15 05:50:18.187473,2932,3,292.81
79e8f081-0479-49ef-b04d-94a26369ae4a,2023-09-24 18:26:06.239059,935,7,1218.51
161e00b2-f367-49e2-903c-dcbf41c4195e,2022-05-28 23:52:17.713067,1232,3,3739.27
aa5eb6bf-aa05-4aa1-ae6f-4d2520ab499b,2022-05-23 06:46:44.696232,4300,7,2424.82
705efdf9-34de-456c-9538-07903c64ca79,2022-10-02 23:04:19.605197,4224,2,3835.19
0fce160a-e5b6-40ca-bb7e-63f30835a928,2023-04-09 07:06:52.575689,862,5,3530.2
eefd4220-2048-4161-9ec1-9a508136f74a,2022-05-21 00:20:51.855770,3195,5,4903.53
7f275cf7-3e16-4eb8-8d46-50e2dceefebc,2023-10-31 05:00:14.816174,3577,4,853.14
d56ae6c3-2534-4ac5-b888-28ccf3a1c880,2024-09-15 15:14:32.316041,1270,4,3064.38
aa2acacc-26d6-4cd9-951b-09ff0d54c408,2023-10-03 12:55:39.184098,633,2,17.51
663d9b7b-69b3-4cd2-b716-8d0e369c3ec7,2022-11-03 04:23:51.747804,2062,8,1768.06
64e87357-93bd-4ba2-bd9c-09f722074ae3,2025-03-02 01:38:27.667905,967,4,471.65
df4937a7-fb4b-4447-a4b1-59328d232225,2023-08-19 07:15:05.253657,1373,4,4548.67
ab6da79a-bd92-4546-a228-32703ff04b4d,2022-10-04 13:04:49.790772,3243,6,4956.44
a12fa45b-6e68-466a-804e-5e63fe88be00,2024-05-29 16:35:04.774464,3210,9,2499.68
ddf408a1-3245-4595-b168-32e9932c0761,2024-07-27 15:52:38.854328,3293,7,3858.31
1673b1d2-e054-4f43-b253-dd059f452ba8,2023-08-30 04:08:01.356778,4467,6,406.49
85224025-8745-4064-9f38-b337f6f0a4b3,2022-12-25 18:07:44.589448,1738,10,4428.28
ef0a518b-c235-41b1-8d8b-a0fc984ad355,2024-03-20 13:28:57.707800,1543,8,4210.1
eca8355d-320c-412b-90c0-7022b02d9fbf,2022-06-18 21:39:10.951484,4525,1,2526.72
66073524-987a-4365-a381-560d27b56fe0,2024-02-04 21:31:07.573127,1197,3,1208.21
b0aa5a53-da2c-4928-b4bc-32055f5c0746,2023-03-05 05:56:43.390053,1769,7,4192.56
1a98b751-9acc-46ea-a4a7-3d57ae8dfb7f,2023-03-12 10:08:26.085303,4972,7,2188.62
3d5b82df-a383-49c3-87ee-dd25133e0a48,2022-12-19 03:33:59.441162,3910,6,2660.66
84aef2b0-0b46-47f3-914a-f84bfa12031a,2022-07-18 07:04:51.965991,1877,5,628.01
3d282f67-8679-424b-82ea-159c3cf82af2,2024-12-05 05:07:31.391208,2581,5,3520.93
977e6f13-0d0f-41c4-add7-0f87e0b7ace8,2023-04-13 14:18:59.113338,1023,7,3941.67
61afcc71-3fa8-4c96-8d9a-d153799f9640,2025-03-01 23:31:18.775273,905,8,1441.76
562a2237-380c-4221-9084-c316ffdbe11a,2024-12-28 16:04:27.642052,968,10,2942.11
1528cfb2-7d7b-433a-8fbe-47a088cf362d,2023-11-11 06:24:50.467944,2829,8,4699.77
48babea3-03ab-475c-8db2-0d495c55cf6e,2023-04-26 05:37:00.961714,4217,10,660.03
8aab95cf-979e-406c-b1c4-2ba6a8c9063f,2023-08-09 11:25:57.760503,1431,6,2515.9
a8093c94-baa7-40bb-bc2e-32128d442cfa,2022-08-15 08:26:06.653661,639,8,473.02
28b2dfdc-bb9b-4e40-a9b4-fc55facdbe0a,2024-10-20 09:09:05.061544,185,4,2276.09
dbb3b6a6-c881-42e5-9981-6d054d05ed9b,2023-10-27 20:27:09.141683,992,4,266.67
b4afa082-30fc-4fec-994f-9b097ee3cfc4,2022-09-08 15:56:54.849501,4345,3,792.5
1d4c2c05-00c9-44bb-95c2-77326883c00b,2024-12-22 02:42:08.595221,2362,5,2266.6
f9f6a14d-919a-4c0e-b5e4-4f6ecf2763fe,2024-05-02 06:30:05.090415,2822,7,4119.07
635298cb-fed8-4091-b644-123a27a4bb25,2023-05-31 20:53:23.196990,1902,1,4219.98
59d08b99-3967-41a4-8b91-636714820cd8,2023-03-01 15:12:51.969061,255,1,4918.46
6226ed07-7284-46b5-ab03-ebc929bdc721,2024-12-09 21:36:20.822010,782,8,163.42
3ba4427b-bbbb-4262-9ae8-ce2ce0c0da85,2022-04-10 09:12:13.053099,3014,9,1370.55
764f5935-a62b-4293-bbef-4dbcd1a2154b,2024-07-18 21:54:57.951425,430,1,4783.23
76f17e37-72f1-4e42-ab97-18d6bc1e9dbe,2022-11-04 04:36:46.353230,749,7,3540.87
7cb86e38-092e-4de8-a6e0-8750da00e1ee,2024-09-23 06:41:17.857485,3980,3,1741.04
dacf06a5-c673-494b-8ad3-0cbbf2a8ee58,2024-08-04 07:23:10.247613,676,9,2287.85
0b8d5b96-1588-48e6-a040-8870a79c41ba,2024-07-22 11:51:57.488312,1654,4,3175.4
168be6c1-0257-4d27-91bd-fb4966a376a0,2022-06-28 00:53:03.931783,1171,1,2113.29
382580c1-4a85-4bda-9658-e42ec186c102,2023-12-22 15:28:53.449052,3916,9,4617.88
725e2a71-2396-4a28-b272-f282707b3fba,2022-10-09 01:05:28.466691,4036,3,2871.78
fc577deb-0558-4d68-8b82-d8a92fc1074f,2024-02-16 16:40:31.599766,3832,6,115.58
eff02ba0-a6c7-4246-ad29-3a42c8035b91,2023-06-28 13:44:39.936414,4954,3,2496.63
c14add81-fa00-4b8f-8ab8-cab0ac8ecb66,2023-06-12 15:40:47.134513,4775,3,3781.51
cd91b9d5-ba93-4744-a3a3-64402b9f9df4,2022-11-23 16:11:53.677770,3728,5,955.99
7ca9d0f4-1b8b-4e48-9ee2-adc5f38e8825,2023-06-13 03:55:00.400400,4898,9,3050.67
41e1b2be-ebfb-4a2a-93d8-4b8d7386e9d4,2024-06-13 06:40:33.658452,4402,7,884.34
2e387ced-d44a-4512-b37a-ede15030887d,2022-07-22 16:40:26.829159,2609,4,4085.99
3f7a8714-8e3a-4d49-9342-a0e7876aad90,2024-03-04 03:00:05.428389,3017,10,4087.78
03de976a-39f3-434f-b6b0-020181c93cfa,2023-03-23 22:29:26.048703,1569,4,380.23
4582c4dd-2d6f-4ebd-8d3a-7f8b1e9b598c,2023-09-25 02:32:58.840057,1175,10,4491.12
3ffe95ae-40e5-423d-9ed2-367b93f68fcc,2025-01-01 17:36:59.341254,460,5,2331.74
17cb6d9b-f0f9-4706-be38-6753f7971230,2023-09-13 06:02:03.050806,3565,9,2093.74
6d8234ac-9a15-4e8f-b338-723e4d88418d,2022-11-22 19:21:07.855349,1756,10,4850.61
11380511-27fb-44f9-b343-18efc827baf3,2024-05-07 16:17:59.013139,3546,5,4512.3
df9fe8aa-fdd0-4779-bb3c-f4d872bd8daf,2023-02-01 06:08:03.175925,2575,9,1440.97
20ad4bda-6eaa-4a41-819c-5181701b230a,2022-05-12 06:50:53.858357,2887,8,3772.98
c3bee055-bfaa-4a17-a344-2ef9f6fb25fa,2022-06-09 20:36:10.646394,4721,6,3394.2
7b68e7bf-ccde-4c59-899d-7a324dd47fb5,2024-07-31 19:52:30.202754,3261,4,4196.17
5fbff5e8-f8ea-4cb4-b023-bc6c85debfc2,2022-08-08 23:07:21.773149,2812,1,1137.01
3aad9fc6-18c9-4224-9b86-b8a99ae2c58c,2024-08-29 06:07:48.373770,1372,4,1984.22
2686ad6d-97d7-4364-b79c-69edcf640a09,2023-06-25 11:21:29.440196,3450,9,4360.04
0d1e2885-6f3b-468f-9e70-dc3ac4c3b3ef,2025-03-01 07:48:17.340091,884,4,4857.74
5fbf8714-611c-4748-abf7-ae2f2bdec6eb,2024-10-10 16:27:31.264342,562,3,2476.16
6eaa5abb-4da5-4105-8e91-dfdcdf488b74,2023-03-02 15:26:41.291068,980,3,3620.17
f08c3089-ba1b-4312-b2f0-dd00846a16d3,2023-02-09 17:38:01.504270,2543,8,2431.28
15482b35-4998-465f-a3ad-5f4baa44d930,2022-11-19 05:42:54.125698,1551,2,2811.71
47707a6a-8b7c-4b78-8ee2-6dce4a45061b,2022-07-11 14:53:28.473733,904,8,1904.33
ef443cb4-80ce-49f2-a2b5-42a6c1c52486,2024-02-15 21:23:59.277769,473,4,403.51
febd0fda-387b-4ecb-8c62-2129fb477c12,2022-04-11 11:50:25.003883,4841,5,1254.18
7635e238-6aab-40f4-be5e-b1348103cf62,2023-06-30 06:56:25.405319,1003,7,3002.93
fab7f207-e57c-4d04-9925-9ddee1aa31c1,2023-01-09 03:17:14.960680,1377,3,4280.78
d6ab2118-20e5-424b-aa70-1e3d4e1e028a,2023-07-29 14:28:09.534140,1434,8,3061.53
7121e115-2e6b-4dd3-9919-e65645124401,2023-11-19 21:14:57.722599,744,4,4061.53
3ae0c285-52de-40fc-bef1-d47730f35478,2024-06-07 14:18:12.750205,4906,5,2005.62
9dccbd60-902f-4170-a7bc-914cba3e9d49,2023-04-29 05:42:54.766910,452,9,1610.88
b0cc8962-b6e8-4bdd-b7ee-2530c0b74f71,2022-05-11 00:12:39.396407,316,3,644.78
82b00052-df4b-4b3d-bfa0-52e938cc4a22,2023-12-22 06:51:43.740134,339,6,4531.31
3569199b-da04-493e-8417-7f38ea7fe812,2024-05-20 11:18:29.585311,2770,9,3507.79
735cd129-61fc-405a-851e-bc935cf6626d,2023-02-20 21:03:44.715122,3625,1,4612.67
5b40dd5b-8ed1-42f7-9ef6-b0c87f1250fd,2022-04-05 01:17:25.554380,4286,1,3469.99
c9597490-ed73-4570-b1dc-ded449488b88,2024-08-02 15:45:08.553264,1722,1,815.42
4cb84127-84b3-4b14-be9c-5586eb7f82e2,2024-05-14 23:09:42.613311,4374,2,481.3
1f196b7a-3549-4023-8545-5af6241f4b7f,2022-06-03 08:35:22.771817,349,3,4077.47
c7e06b1e-9ea4-40ca-9477-a7fc014b2aee,2024-01-18 00:48:54.083555,4033,7,276.67
b3265b65-3f6b-4f0e-ab97-05c9446121e8,2024-01-24 22:11:57.549145,804,4,3964.18
44dfa0be-0c21-4e80-a150-7bc6b57ffc0a,2023-07-17 09:55:19.561530,4196,4,3552.94
2b4ec09e-3ce6-4ee9-9d8d-fc2ed7674e49,2022-06-12 21:18:32.703074,4653,10,878.44
4a86ddf5-bae8-4c3b-826e-b4b79f055641,2024-10-26 09:24:17.684733,3056,5,2957.56
01fe1939-4af9-4684-81d2-9bcca2fc58d8,2024-05-11 05:50:01.265626,1418,3,4920.5
83e9e86d-f552-4b8d-ac5a-18f2a9d2822a,2023-02-20 02:54:23.152331,3231,3,3823.29
fbf3a4eb-04cd-43c7-b14c-ea94c2eff23c,2023-07-31 04:43:58.862218,386,2,2861.13
d664541c-4756-4fbc-993e-519c64101215,2024-08-14 17:30:36.454899,3805,5,3433.25
012242c1-214e-432d-8c8c-928d299d3fc1,2024-11-30 09:47:41.498079,3765,1,4034.37
e836cf68-40a6-42c1-b31a-ba3e911ed9cf,2025-01-11 20:04:32.999964,1514,7,3664.57
8acc541f-db12-4375-8668-bf5932acccb2,2023-08-19 01:02:58.490075,1424,3,4388.96
d7be947c-95ca-47aa-81e4-d72ff7bdbda2,2023-12-23 18:32:34.271130,1069,10,4834.6
a4b5f731-8db2-4bf8-ab9d-6e34703bec32,2022-05-03 09:07:04.848669,2451,10,606.63
11eb3180-b820-4971-92f3-08ba78542682,2024-05-12 23:16:26.514311,3262,10,4948.48
8a5037ba-6e68-4621-bae9-1d8f9eea9216,2022-10-07 20:36:12.613160,4659,3,1930.89
f31c38aa-58ca-4e05-8fac-1ef0c054ac25,2025-02-26 13:22:01.700469,613,6,2120.75
f76832e6-17b6-4c19-bef9-25815512fa2f,2023-09-15 01:50:35.661165,3045,7,3561.35
a3bc93cb-a1e4-4577-969c-075c23516cfc,2025-01-08 05:33:59.990399,3599,6,818.03
5b0572e1-973a-41a1-b03e-ed16ef521dd6,2023-03-09 18:11:21.717386,740,2,3488.99
ce6a239a-96ac-4a6f-9ecd-0d7523113831,2024-09-15 13:40:52.795974,158,2,3122.82
27c7ec0b-95ec-47fe-8edf-898605a13fbb,2024-08-25 20:05:03.915265,353,7,3829.66
c0333c02-e3a4-46b3-b213-23a379d0ae7e,2023-12-14 17:09:34.906528,2572,1,3437.27
923c54a0-8f0c-4ecc-8c71-53c3e967ade7,2022-11-16 07:44:42.230154,1892,6,2033.04
326dfd95-e32e-44d7-8b1f-28415934a113,2023-10-27 06:53:22.985687,1591,3,4376.31
81332aa4-5411-4eef-8fe9-a8101d9cafc8,2024-03-06 17:46:32.982627,1453,9,1821.25
9ff34ec6-27f9-42eb-9bd4-31057ba239d0,2023-03-01 23:48:21.684320,4422,5,367.44
7a4d76bd-9766-466a-9bb3-53c7c63bb85f,2023-08-15 06:19:26.399515,3134,10,1922.07
6a6b8708-f16f-4cd9-82e6-0c21ac6986ed,2022-05-30 13:36:49.871528,2424,2,2351.89
ac1baa3f-fccb-4045-8d08-5ba7a633c029,2023-07-17 16:20:55.296977,2669,8,1592.72
972e234c-8dc7-4cdb-96fc-0d0cc545c25a,2022-11-15 10:26:11.446614,468,9,123.88
6696bfff-1587-4fc4-a6aa-53383ec439cf,2023-09-16 08:51:41.185502,780,4,1289.45
2c15b208-c22f-467f-a3f7-051a6d94ff04,2023-06-20 08:00:56.060932,4315,5,1240.13
e3a932af-0a5d-4a52-ae96-ffec73801e8b,2025-02-08 15:17:04.735694,3195,9,1704.14
9f204efd-2367-45d6-817f-7404bc5906c5,2023-04-14 12:06:41.877722,3345,1,700.54
de18f1fc-6dd2-40bf-abaf-239fc9487ff4,2023-05-22 02:34:15.472414,672,6,4998.02
5f519288-21a2-467e-8f2d-d010bfb7f396,2024-01-17 22:37:08.450404,261,5,3728.43
e229113a-3192-41f7-b21f-59759a52f3ca,2024-03-24 13:43:23.869652,3848,3,4012.17
64617a2e-e5c3-4d1b-ac55-f8c816881e50,2023-07-10 06:27:18.830863,201,10,4987.25
3ebfbca9-a196-4957-8180-0b6cca27eeb7,2023-06-09 05:52:18.879442,2454,4,1280.58
3b2861fc-404d-48e6-ad1f-71fdcad19788,2022-11-24 17:27:20.555808,4450,1,462.77
fece12e0-2f07-43c3-b551-379614cff02c,2024-10-29 06:50:10.465860,3613,3,2055.79
dca28401-97fd-4d10-95ff-cdfbcb761593,2022-04-02 15:56:40.131129,4026,4,4682.69
b346cbf1-b918-4c82-adf3-f186345bfc62,2024-04-13 23:47:32.913189,95,4,4667.64
0677618d-07a3-4ace-82d9-7af5c8bc5ed7,2023-10-14 03:10:04.414988,3986,8,2169.84
23369f89-dbc2-4c42-bea4-d47f8e8f0996,2024-06-21 11:00:48.973400,311,7,2382.29
ac053c15-0726-4b91-84fb-df37807fd5e1,2024-04-26 04:42:34.402559,3545,1,3191.22
d87e17b3-ffcb-4d50-90bd-f81c762270ce,2024-09-17 09:01:04.258727,3310,6,3302.27
2b277ece-a663-4f65-a66e-920e84ad9b18,2023-04-24 23:33:09.886457,2574,6,1655.16
ead457b2-6890-4947-ab92-044f7428f4dc,2023-03-02 19:20:42.389046,4353,5,3980.34
035ebec8-935d-42f2-a6de-49d1645c1e40,2023-11-11 03:04:26.072544,4805,7,2210.44
0b83d17d-41f8-406c-9450-f8c3b9231f16,2024-03-28 01:13:54.193605,4091,7,534.63
f8ffabe4-4e5f-44a4-bf46-4fee5257b411,2025-01-23 07:55:28.741747,4956,8,1701.45
b39ddc68-e09e-46da-8fdb-278100dff361,2024-02-03 03:28:01.695763,1374,9,4914.5
a8a80794-8b83-42c1-a4ef-5df3492c47c0,2022-08-15 22:32:34.812010,3467,6,3817.17
a1823156-3369-4eed-8964-b1f57f0ca7c1,2023-11-13 14:08:41.141691,4146,5,4255.25
f4e73349-ab81-4906-970a-4167f1b14d19,2024-05-28 23:36:18.164294,4078,8,1200.78
c15a7efe-26cc-4c69-aeed-f816a6a14dc8,2023-11-14 02:55:12.339017,436,2,17.54
5c33f59a-4b58-4eee-91f6-74a91ef74e21,2024-12-30 04:13:00.592413,274,8,4109.76
ae779411-a6cf-4b2d-9fd8-f50e10f7bad0,2022-09-27 13:36:36.931148,4141,6,4321.96
3ce3fbdb-faed-4046-a2c6-c6cd09dd4fdf,2022-09-01 02:32:40.170831,4304,3,3223.28
a2aadc71-f4fa-41ee-97e7-a3699312197f,2024-07-17 00:26:57.140118,2781,7,4710.88
ccfe30f2-a207-41e8-96a2-498f5e8beda0,2024-04-15 09:21:42.999668,2782,7,4384.74
e110e90e-9440-4dd1-accf-5ed6ca5525b9,2024-11-23 10:20:32.727330,904,5,3760.56
2f260de8-56a2-40c3-8d2a-04afa2a7990d,2022-06-08 12:32:03.903131,3487,10,3855.51
90a79531-6c5e-4156-8659-7ef0fae2f6a4,2022-07-25 00:58:27.619389,2855,5,1764.14
19302a19-ceca-4ec3-981f-83ef7dd3a5d8,2023-08-14 05:40:37.582819,4544,9,2990.56
b7a9ffaa-77d0-4af5-a8e9-4804115079ee,2023-05-26 23:09:26.842087,738,8,2541.0
2a3ffe96-7cd6-481e-a3ae-44aba1a06700,2022-05-04 08:55:45.188575,540,7,3332.34
1cc6738a-ff63-4245-900f-09b6df4ede9e,2022-04-25 13:31:46.004605,1160,5,4616.02
ff391105-ad49-45c1-a959-57d15646e21d,2022-04-01 19:05:17.430940,2904,2,4722.37
3e4a6123-5877-4079-9da1-bae6f0816407,2024-12-10 17:46:50.540876,1885,2,3214.18
edabe53d-6ed8-4bbe-bb25-f25aa8c3aa0c,2022-10-11 11:13:13.686823,1224,8,4186.98
945669eb-5862-4684-912d-664cff1525c9,2022-10-23 03:31:39.912670,2482,9,749.28
1991c0ed-000f-4579-b533-f95045517550,2023-12-26 06:14:45.940264,1039,2,4204.8
1113e7ec-f04d-4b45-b9e6-63e557ee10c2,2022-05-24 17:05:41.274605,2691,8,454.98
4eecd1c8-5f0b-494c-bd66-eb07936d7b3c,2024-10-25 06:45:34.400222,738,1,856.68
b34923bc-e13b-4adc-9fd6-31799ebdeafe,2023-01-23 12:04:02.681642,2909,10,2737.29
c0995446-df20-4845-91e9-9ab855decea7,2022-11-07 00:31:03.071688,591,7,2882.07
0f675d88-f067-44c0-9ca3-2fedcbe9f10a,2023-12-04 06:06:17.098670,1483,2,3787.14
ee91e9fa-5152-43c2-a173-927161094aab,2024-06-08 12:51:53.019032,2299,9,1931.83
feb87290-0a03-438f-91f0-6cf9066dd1e4,2022-05-13 04:37:53.821359,3920,10,4535.96
c26ba89c-f202-49f1-899c-b7a10e3d98d6,2024-12-19 06:52:47.601031,4013,6,3079.67
c4d796ed-102d-47f2-843f-4dfa6483041f,2023-10-24 11:53:50.888233,4573,4,250.92
a0247d86-514b-42c7-b9cd-e41d6312c1b8,2024-09-06 07:11:01.065458,4476,6,2079.13
a3a508d1-7142-4329-8d61-ea305cc0e6dd,2022-07-30 05:33:52.585499,1445,4,1378.57
fddd1c6f-8a4f-4d2e-a51c-4caf8407b40d,2023-11-17 17:07:12.608372,2842,1,4759.58
bbb03eed-4a94-42b0-9375-22adcb3c3edf,2022-07-31 22:23:41.900058,4766,6,1694.61
b730e65b-8bed-4616-a3a0-926dc4c6fc92,2024-05-24 22:19:17.966524,1030,9,29.38
70bb2689-cf57-407b-b5c7-1500e8f5f2b2,2024-04-25 15:53:47.699402,283,10,3445.66
6c30abec-d765-47d1-817a-228b66ab3e04,2024-10-27 10:00:48.432397,198,7,4657.31
